candidate_id,source,parent_event_id,charge,x_hit_m,slope_rad,energy_gev
77.0,signal_electron,331.0,-1.0,0.024851695642585412,0.018177697376669247,0.2378635740172388
78.0,signal_electron,340.0,1.0,0.02085754307287985,0.004751500581423679,0.21867336605829463
79.0,signal_electron,340.0,-1.0,-0.02085754307287985,-0.004751500581423679,0.1449272087446038
80.0,signal_electron,343.0,1.0,-0.08072128979139426,-0.019333380639726543,0.25619420703235674
81.0,signal_electron,343.0,-1.0,0.08072128979139426,0.019333380639726543,0.20814093617384083
82.0,signal_electron,345.0,1.0,-0.07753286363722339,-0.018441360672794893,0.14537083104661505
83.0,signal_electron,345.0,-1.0,0.07753286363722339,0.018441360672794893,0.0989102314817392
84.0,signal_electron,358.0,1.0,-0.043482453883894025,-0.01826099695974191,0.1868047402767821
85.0,signal_electron,358.0,-1.0,0.043482453883894025,0.01826099695974191,0.1667216795570886
86.0,signal_electron,370.0,1.0,-0.006862114051930585,-0.009369686229555592,0.18251534734045902
87.0,signal_electron,370.0,-1.0,0.006862114051930585,0.009369686229555592,0.1687528552498594
88.0,signal_electron,371.0,1.0,0.1238901472554742,0.028700715289189698,0.188861139986808
89.0,signal_electron,371.0,-1.0,-0.1238901472554742,-0.028700715289189698,0.23958503149062219
90.0,signal_electron,392.0,1.0,-0.10590409141543321,-0.03024000148490486,0.24995725129939556
91.0,signal_electron,392.0,-1.0,0.10590409141543321,0.03024000148490486,0.18046823956411237
92.0,signal_electron,399.0,1.0,-0.26522735268777947,-0.061920439839792354,0.09018826820601193
93.0,signal_electron,399.0,-1.0,0.26522735268777947,0.061920439839792354,0.05713494716255528
94.0,signal_electron,402.0,1.0,0.08812489999959372,0.019784927977673544,0.16009517981301088
95.0,signal_electron,402.0,-1.0,-0.08812489999959372,-0.019784927977673544,0.10366362261512767
96.0,signal_electron,403.0,1.0,0.06393347233255181,0.015203500215930966,0.09238171059086392
97.0,signal_electron,403.0,-1.0,-0.06393347233255181,-0.015203500215930966,0.1321900644050611
98.0,signal_electron,407.0,1.0,0.07933524738649912,0.02692839854110313,0.11537509758591041
99.0,signal_electron,407.0,-1.0,-0.07933524738649912,-0.02692839854110313,0.083969194787394
100.0,signal_electron,412.0,1.0,0.06328595846140428,0.03641117066313721,0.10669090809223855
101.0,signal_electron,412.0,-1.0,-0.06328595846140428,-0.03641117066313721,0.1650714047366882
102.0,signal_electron,413.0,1.0,-0.02385217928741768,-0.02034579589872784,0.11971015947575767
103.0,signal_electron,413.0,-1.0,0.02385217928741768,0.02034579589872784,0.1979741440951793
104.0,signal_electron,428.0,1.0,0.04897283417243819,0.011364830063291403,0.1866398096944026
105.0,signal_electron,428.0,-1.0,-0.04897283417243819,-0.011364830063291403,0.219000201658644
106.0,signal_electron,430.0,1.0,0.008781259697520673,0.0026964869828482335,0.1653318071093781
107.0,signal_electron,430.0,-1.0,-0.008781259697520673,-0.0026964869828482335,0.22549655728986823
108.0,signal_electron,433.0,1.0,0.036493712693216246,0.00994854587595184,0.2299919491445841
109.0,signal_electron,433.0,-1.0,-0.036493712693216246,-0.00994854587595184,0.236046605704073
110.0,signal_electron,435.0,1.0,-0.017441868738964778,-0.009270791465432054,0.09816921090113448
111.0,signal_electron,435.0,-1.0,0.017441868738964778,0.009270791465432054,0.12655471399071394
112.0,signal_electron,437.0,1.0,-0.08748380915419068,-0.019808249596281573,0.15227389449417184
113.0,signal_electron,437.0,-1.0,0.08748380915419068,0.019808249596281573,0.19465289324418797
114.0,signal_electron,447.0,1.0,-0.013844739980679683,-0.007320274975438472,0.1530309331070635
115.0,signal_electron,447.0,-1.0,0.013844739980679683,0.007320274975438472,0.16519014897320036
116.0,signal_electron,454.0,1.0,-0.03659449083527547,-0.008206111368132757,0.18559065617466677
117.0,signal_electron,454.0,-1.0,0.03659449083527547,0.008206111368132757,0.2435549756237592
118.0,signal_electron,463.0,1.0,0.051227332980187966,0.01416779469580131,0.08841645212877441
119.0,signal_electron,463.0,-1.0,-0.051227332980187966,-0.01416779469580131,0.09816437422421612
120.0,signal_electron,467.0,1.0,0.031194021612248317,0.009819843396042773,0.17214621990412488
121.0,signal_electron,467.0,-1.0,-0.031194021612248317,-0.009819843396042773,0.255047675359585
122.0,signal_electron,471.0,1.0,0.0379161618432624,0.009722077054300232,0.18073830530492288
123.0,signal_electron,471.0,-1.0,-0.0379161618432624,-0.009722077054300232,0.2323825008282061
124.0,signal_electron,472.0,1.0,-0.04279906837558555,-0.022695280746958476,0.139809642360133
125.0,signal_electron,472.0,-1.0,0.04279906837558555,0.022695280746958476,0.17872495429108523
126.0,signal_electron,511.0,1.0,-0.04682460405836848,-0.020284105544850356,0.23886912501082105
127.0,signal_electron,511.0,-1.0,0.04682460405836848,0.020284105544850356,0.22814566193436556
128.0,signal_electron,531.0,1.0,0.09794714096571971,0.023711283037768576,0.12914033694227617
129.0,signal_electron,531.0,-1.0,-0.09794714096571971,-0.023711283037768576,0.1563063100954475
130.0,signal_electron,537.0,1.0,-0.17610751838237076,-0.040122788882852464,0.11751885096677006
131.0,signal_electron,537.0,-1.0,0.17610751838237076,0.040122788882852464,0.14342718675491137
132.0,signal_electron,540.0,1.0,0.1755698068680479,0.03858276090565249,0.15969659598177502
133.0,signal_electron,540.0,-1.0,-0.1755698068680479,-0.03858276090565249,0.13363257559407907
134.0,signal_electron,543.0,1.0,-0.03226119562674087,-0.018676992736633095,0.16302065090355822
135.0,signal_electron,543.0,-1.0,0.03226119562674087,0.018676992736633095,0.13322819341056755
136.0,signal_electron,544.0,1.0,0.0665706818186952,0.020621067813166558,0.2711123091927743
137.0,signal_electron,544.0,-1.0,-0.0665706818186952,-0.020621067813166558,0.19379372040514184
138.0,signal_electron,546.0,1.0,-0.0207003143587363,-0.00868657640995493,0.17120704340646972
139.0,signal_electron,546.0,-1.0,0.0207003143587363,0.00868657640995493,0.12892459772765452
140.0,signal_electron,552.0,1.0,0.020089668405117667,0.00992437023109222,0.1682236786198129
141.0,signal_electron,552.0,-1.0,-0.020089668405117667,-0.00992437023109222,0.25489379744613544
142.0,signal_electron,553.0,1.0,0.07366974152107786,0.024975434782080988,0.17564928947712324
143.0,signal_electron,553.0,-1.0,-0.07366974152107786,-0.024975434782080988,0.254641749467639
144.0,signal_electron,554.0,1.0,-0.03134667466968713,-0.01397341940252,0.2189052141739603
145.0,signal_electron,554.0,-1.0,0.03134667466968713,0.01397341940252,0.1759936815416201
146.0,signal_electron,558.0,1.0,-0.08425525817013804,-0.03884650400444437,0.22328503019334112
147.0,signal_electron,558.0,-1.0,0.08425525817013804,0.03884650400444437,0.19080579449764967
148.0,signal_electron,559.0,1.0,0.05830355471980958,0.023371477468876006,0.19896397310242375
149.0,signal_electron,559.0,-1.0,-0.05830355471980958,-0.023371477468876006,0.21231248044429246
150.0,signal_electron,565.0,1.0,-0.00020305112929480765,-0.00016007210658642055,0.19965451531812595
151.0,signal_electron,565.0,-1.0,0.00020305112929480765,0.00016007210658642055,0.2435939259786981
152.0,signal_electron,569.0,1.0,0.04403770211907342,0.013823248069450133,0.22443041797037983
153.0,signal_electron,569.0,-1.0,-0.04403770211907342,-0.013823248069450133,0.2112192507165267
154.0,signal_electron,570.0,1.0,0.17229872921599865,0.043957218293058625,0.07985800546906105
155.0,signal_electron,570.0,-1.0,-0.17229872921599865,-0.043957218293058625,0.09316023750750635
156.0,signal_electron,574.0,1.0,0.03539154994093681,0.01729411227527471,0.2025201476318667
157.0,signal_electron,574.0,-1.0,-0.03539154994093681,-0.01729411227527471,0.23728012431430653
158.0,signal_electron,577.0,1.0,-0.04668715540184152,-0.017500055558317323,0.17555195749281982
159.0,signal_electron,577.0,-1.0,0.04668715540184152,0.017500055558317323,0.18261431722836804
160.0,signal_electron,582.0,1.0,-0.10831988815083843,-0.029784157284386766,0.20257175931614566
161.0,signal_electron,582.0,-1.0,0.10831988815083843,0.029784157284386766,0.261267251821101
162.0,signal_electron,583.0,1.0,-0.10765350580645953,-0.028783078933556486,0.25942425782946393
163.0,signal_electron,583.0,-1.0,0.10765350580645953,0.028783078933556486,0.17798416601004652
164.0,signal_electron,586.0,1.0,-0.07555070711889583,-0.020330515050915352,0.21635900725791324
165.0,signal_electron,586.0,-1.0,0.07555070711889583,0.020330515050915352,0.23709931576726728
166.0,signal_electron,587.0,1.0,-0.10561526610531832,-0.02903565883826517,0.15418114899535232
167.0,signal_electron,587.0,-1.0,0.10561526610531832,0.02903565883826517,0.13547773785846984
168.0,signal_electron,588.0,1.0,-0.06164134928384109,-0.020897895755900453,0.20504366313478267
169.0,signal_electron,588.0,-1.0,0.06164134928384109,0.020897895755900453,0.1621925602534211
170.0,signal_electron,591.0,1.0,0.058854084501657064,0.012822615585521297,0.20458159115420546
171.0,signal_electron,591.0,-1.0,-0.058854084501657064,-0.012822615585521297,0.2194952100338953
172.0,signal_electron,598.0,1.0,-0.00897810831054545,-0.013699909611503414,0.2095628095546345
173.0,signal_electron,598.0,-1.0,0.00897810831054545,0.013699909611503414,0.19608265817618714
174.0,signal_electron,603.0,1.0,-0.054993106498084546,-0.029046134356822188,0.1685977990401386
175.0,signal_electron,603.0,-1.0,0.054993106498084546,0.029046134356822188,0.2277370783447086
176.0,signal_electron,605.0,1.0,-0.011207761665727853,-0.003310700927166965,0.22944201785649948
177.0,signal_electron,605.0,-1.0,0.011207761665727853,0.003310700927166965,0.20454863305622728
178.0,signal_electron,607.0,1.0,-0.022606283641401374,-0.007941375431998425,0.24923173550545055
179.0,signal_electron,607.0,-1.0,0.022606283641401374,0.007941375431998425,0.17714875351771828
180.0,signal_electron,609.0,1.0,-0.08323223157477097,-0.021770803742502218,0.10309375487827857
181.0,signal_electron,609.0,-1.0,0.08323223157477097,0.021770803742502218,0.14221825195936172
182.0,signal_electron,611.0,1.0,0.02755030565540978,0.0073201579273989,0.2110703093457816
183.0,signal_electron,611.0,-1.0,-0.02755030565540978,-0.0073201579273989,0.20436712862110298
184.0,signal_electron,620.0,1.0,0.09919434448902376,0.025142977307445066,0.1893901566781111
185.0,signal_electron,620.0,-1.0,-0.09919434448902376,-0.025142977307445066,0.1754189701740342
186.0,signal_electron,642.0,1.0,0.17983672800163558,0.03983365991864979,0.12106345613889986
187.0,signal_electron,642.0,-1.0,-0.17983672800163558,-0.03983365991864979,0.11170366299622639
188.0,signal_electron,645.0,1.0,-0.022087749064600946,-0.005542298133140117,0.2633141878581128
189.0,signal_electron,645.0,-1.0,0.022087749064600946,0.005542298133140117,0.19162392180399662
190.0,signal_electron,647.0,1.0,0.07892334555484677,0.02092019184166787,0.2512888437915885
191.0,signal_electron,647.0,-1.0,-0.07892334555484677,-0.02092019184166787,0.2155507033791042
192.0,signal_electron,649.0,1.0,-0.05186898617350393,-0.0274982664031378,0.2015676160816048
193.0,signal_electron,649.0,-1.0,0.05186898617350393,0.0274982664031378,0.18957974511106807
194.0,signal_electron,664.0,1.0,0.010453798867966357,0.010954495206969972,0.22423938848977454
195.0,signal_electron,664.0,-1.0,-0.010453798867966357,-0.010954495206969972,0.1432057249245887
196.0,signal_electron,667.0,1.0,0.06458691740020377,0.026404873290691164,0.11894756794358248
197.0,signal_electron,667.0,-1.0,-0.06458691740020377,-0.026404873290691164,0.08492369307588953
198.0,signal_electron,673.0,1.0,0.10411447308922303,0.02549029092163492,0.19422912183293603
199.0,signal_electron,673.0,-1.0,-0.10411447308922303,-0.02549029092163492,0.1855307418984115
200.0,signal_electron,679.0,1.0,0.0034959322478464914,0.0009935301523795119,0.19064162354660966
201.0,signal_electron,679.0,-1.0,-0.0034959322478464914,-0.0009935301523795119,0.2366457579367204
202.0,signal_electron,687.0,1.0,-0.019488931191024142,-0.018333350285570937,0.13077551629279852
203.0,signal_electron,687.0,-1.0,0.019488931191024142,0.018333350285570937,0.11118951054068124
204.0,signal_electron,688.0,1.0,-0.09375805921069932,-0.020499737797300497,0.13482361020897055
205.0,signal_electron,688.0,-1.0,0.09375805921069932,0.020499737797300497,0.1812448001405695
206.0,signal_electron,696.0,1.0,-0.03823148750223426,-0.00915726725661211,0.16605216554539878
207.0,signal_electron,696.0,-1.0,0.03823148750223426,0.00915726725661211,0.18872961257621956
208.0,signal_electron,705.0,1.0,-0.015896509667071054,-0.0060037041944320975,0.16807394435401005
209.0,signal_electron,705.0,-1.0,0.015896509667071054,0.0060037041944320975,0.23262189368405087
210.0,signal_electron,716.0,1.0,0.024905377243269508,0.005792297907229935,0.2653797333729673
211.0,signal_electron,716.0,-1.0,-0.024905377243269508,-0.005792297907229935,0.22388489897816866
212.0,signal_electron,722.0,1.0,-0.1470904625791261,-0.032702973028301566,0.21598448816479304
213.0,signal_electron,722.0,-1.0,0.1470904625791261,0.032702973028301566,0.133185133591084
214.0,signal_electron,729.0,1.0,-0.05995835447490226,-0.02230237822649905,0.13679781734118376
215.0,signal_electron,729.0,-1.0,0.05995835447490226,0.02230237822649905,0.17212886605136296
216.0,signal_electron,730.0,1.0,-0.016353450163768074,-0.0057872376863472704,0.15298844494429362
217.0,signal_electron,730.0,-1.0,0.016353450163768074,0.0057872376863472704,0.19192353209417526
218.0,signal_electron,746.0,1.0,0.015421092969879159,0.006746730923993458,0.20509909229673084
219.0,signal_electron,746.0,-1.0,-0.015421092969879159,-0.006746730923993458,0.2008978022922704
220.0,signal_electron,747.0,1.0,0.003970777741114085,0.0018751549844779622,0.21107877341231315
221.0,signal_electron,747.0,-1.0,-0.003970777741114085,-0.0018751549844779622,0.2685044542646072
222.0,signal_electron,759.0,1.0,-0.07415145685124025,-0.019626020926453474,0.18846874903390193
223.0,signal_electron,759.0,-1.0,0.07415145685124025,0.019626020926453474,0.20356536469291445
224.0,signal_electron,761.0,1.0,-0.02108104307697193,-0.013288906350884507,0.23508717661481376
225.0,signal_electron,761.0,-1.0,0.02108104307697193,0.013288906350884507,0.22588470905426017
226.0,signal_electron,780.0,1.0,0.09149418523611749,0.027495043634050285,0.19760786811069234
227.0,signal_electron,780.0,-1.0,-0.09149418523611749,-0.027495043634050285,0.22041946756920638
228.0,signal_electron,815.0,1.0,-0.006213028476351296,-0.0017570366240327237,0.2583299428424362
229.0,signal_electron,815.0,-1.0,0.006213028476351296,0.0017570366240327237,0.17306412925133557
230.0,signal_electron,820.0,1.0,0.02808190096862012,0.033189548529572246,0.1880844145892536
231.0,signal_electron,820.0,-1.0,-0.02808190096862012,-0.033189548529572246,0.11896628815549756
232.0,signal_electron,822.0,1.0,0.2630972451464902,0.05757723015809057,0.07053935076268976
233.0,signal_electron,822.0,-1.0,-0.2630972451464902,-0.05757723015809057,0.04731386539995974
234.0,signal_electron,829.0,1.0,0.031067815540078786,0.023539604682516525,0.16615113063547332
235.0,signal_electron,829.0,-1.0,-0.031067815540078786,-0.023539604682516525,0.25038040226751906
236.0,signal_electron,837.0,1.0,0.023300325438035206,0.0152947100237192,0.18081929411266143
237.0,signal_electron,837.0,-1.0,-0.023300325438035206,-0.0152947100237192,0.1710986648308271
238.0,signal_electron,839.0,1.0,0.04896314258389119,0.024898521355841596,0.10468156482742683
239.0,signal_electron,839.0,-1.0,-0.04896314258389119,-0.024898521355841596,0.1307001976990108
240.0,signal_electron,841.0,1.0,-0.0014806405229354984,-0.0006830598516768202,0.10477591226539677
241.0,signal_electron,841.0,-1.0,0.0014806405229354984,0.0006830598516768202,0.07248808651876988
242.0,signal_electron,844.0,1.0,-0.010415935573788155,-0.008227751370162524,0.229556808272123
243.0,signal_electron,844.0,-1.0,0.010415935573788155,0.008227751370162524,0.19961951421063207
244.0,signal_electron,848.0,1.0,-0.06517894716981876,-0.018959072295930447,0.14939292249613817
245.0,signal_electron,848.0,-1.0,0.06517894716981876,0.018959072295930447,0.1370841419327123
246.0,signal_electron,854.0,1.0,-0.08100524853825254,-0.019838250744581686,0.21767355289286366
247.0,signal_electron,854.0,-1.0,0.08100524853825254,0.019838250744581686,0.22233418158046703
248.0,signal_electron,855.0,1.0,0.07033288849822936,0.02398180188877771,0.17629368166935483
249.0,signal_electron,855.0,-1.0,-0.07033288849822936,-0.02398180188877771,0.20390426223619013
250.0,signal_electron,858.0,1.0,0.029508757137005938,0.00967237973270217,0.24999403118685223
251.0,signal_electron,858.0,-1.0,-0.029508757137005938,-0.00967237973270217,0.16971851394014653
252.0,signal_electron,863.0,1.0,0.003635409893593022,0.0026808595478643063,0.19054794977562758
253.0,signal_electron,863.0,-1.0,-0.003635409893593022,-0.0026808595478643063,0.14418038965645422
254.0,signal_electron,872.0,1.0,0.06602965323237402,0.01729683234863683,0.1866206634690548
255.0,signal_electron,872.0,-1.0,-0.06602965323237402,-0.01729683234863683,0.23314687492697977
256.0,signal_electron,889.0,1.0,-0.09398577587895306,-0.026047055452476348,0.15288256085371374
257.0,signal_electron,889.0,-1.0,0.09398577587895306,0.026047055452476348,0.11797413559603089
258.0,signal_electron,895.0,1.0,0.010208420612268003,0.002271380918315557,0.1516428915594531
259.0,signal_electron,895.0,-1.0,-0.010208420612268003,-0.002271380918315557,0.22999427958694174
260.0,signal_electron,900.0,1.0,-0.08006610571363619,-0.01948597291036481,0.23359067916297024
261.0,signal_electron,900.0,-1.0,0.08006610571363619,0.01948597291036481,0.17400940512472884
262.0,signal_electron,910.0,1.0,-0.045856715518817606,-0.02554879381006251,0.21468545844392167
263.0,signal_electron,910.0,-1.0,0.045856715518817606,0.02554879381006251,0.1807436029456457
264.0,signal_electron,925.0,1.0,-0.01945906255117604,-0.004556928286163994,0.08811229061975588
265.0,signal_electron,925.0,-1.0,0.01945906255117604,0.004556928286163994,0.12391630820317877
266.0,signal_electron,931.0,1.0,-0.09869275810409066,-0.026168019618729946,0.25062342559975714
267.0,signal_electron,931.0,-1.0,0.09869275810409066,0.026168019618729946,0.16863721136134824
268.0,signal_electron,934.0,1.0,0.0578150362561298,0.025922581929368572,0.1441533602361611
269.0,signal_electron,934.0,-1.0,-0.0578150362561298,-0.025922581929368572,0.16722398757535586
270.0,signal_electron,946.0,1.0,0.08483567582317461,0.02015715145202473,0.22894728264779338
271.0,signal_electron,946.0,-1.0,-0.08483567582317461,-0.02015715145202473,0.16064650266317326
272.0,signal_electron,975.0,1.0,0.04782073692937746,0.01871299718660249,0.18956679495899006
273.0,signal_electron,975.0,-1.0,-0.04782073692937746,-0.01871299718660249,0.2247275282659309
274.0,signal_electron,979.0,1.0,-0.008747629370681806,-0.003125977865242471,0.14327417043433724
275.0,signal_electron,979.0,-1.0,0.008747629370681806,0.003125977865242471,0.21180213885114718
276.0,signal_electron,994.0,1.0,0.01191966138964607,0.002591290875584135,0.197268958093114
277.0,signal_electron,994.0,-1.0,-0.01191966138964607,-0.002591290875584135,0.2332756111325321
278.0,signal_electron,1018.0,1.0,-0.043419455900502536,-0.013849339430613556,0.1587327818542988
279.0,signal_electron,1018.0,-1.0,0.043419455900502536,0.013849339430613556,0.18287302482283205
280.0,signal_electron,1022.0,1.0,-0.06799665061937667,-0.018277523719444348,0.18249906481729117
281.0,signal_electron,1022.0,-1.0,0.06799665061937667,0.018277523719444348,0.16568187841446538
282.0,signal_electron,1028.0,1.0,-0.014008626368651375,-0.004095945457234227,0.19675536780781502
283.0,signal_electron,1028.0,-1.0,0.014008626368651375,0.004095945457234227,0.2558996240706382
284.0,signal_electron,1036.0,1.0,-0.07611865239026912,-0.01715611849120338,0.26033035361530155
285.0,signal_electron,1036.0,-1.0,0.07611865239026912,0.01715611849120338,0.16112956306377035
286.0,signal_electron,1047.0,1.0,-0.09256759788418908,-0.020159816130395188,0.22231246125310145
287.0,signal_electron,1047.0,-1.0,0.09256759788418908,0.020159816130395188,0.23648142223235638
288.0,signal_electron,1049.0,1.0,-0.01220327699748073,-0.004929230177369777,0.1579994812698811
289.0,signal_electron,1049.0,-1.0,0.01220327699748073,0.004929230177369777,0.2171153749545243
290.0,signal_electron,1056.0,1.0,-0.13626500638899441,-0.03766667877122028,0.09161755828043852
291.0,signal_electron,1056.0,-1.0,0.13626500638899441,0.03766667877122028,0.06275209150964951
292.0,signal_electron,1058.0,1.0,-0.01984458306226672,-0.011189867702492168,0.12842612201545328
293.0,signal_electron,1058.0,-1.0,0.01984458306226672,0.011189867702492168,0.18810436456145296
294.0,signal_electron,1059.0,1.0,0.0314644063746489,0.020085255366863307,0.1442925151345068
295.0,signal_electron,1059.0,-1.0,-0.0314644063746489,-0.020085255366863307,0.16008430634267118
296.0,signal_electron,1069.0,1.0,0.026123184409970714,0.016723502933284593,0.17819517829192993
297.0,signal_electron,1069.0,-1.0,-0.026123184409970714,-0.016723502933284593,0.23315848856990445
298.0,signal_electron,1070.0,1.0,-0.006221344576334743,-0.0037948481533419992,0.17620009333767858
299.0,signal_electron,1070.0,-1.0,0.006221344576334743,0.0037948481533419992,0.13939232485698752
300.0,signal_electron,1072.0,1.0,-0.014517759956794461,-0.017386406691516167,0.17480541450904785
301.0,signal_electron,1072.0,-1.0,0.014517759956794461,0.017386406691516167,0.19709681467977952
302.0,signal_electron,1073.0,1.0,0.0937586977466033,0.022286393347471962,0.1598650218141448
303.0,signal_electron,1073.0,-1.0,-0.0937586977466033,-0.022286393347471962,0.171025936396032
304.0,signal_electron,1078.0,1.0,0.026918479564216002,0.00587217696893867,0.1805189919839968
305.0,signal_electron,1078.0,-1.0,-0.026918479564216002,-0.00587217696893867,0.13752452701218026
306.0,signal_electron,1090.0,1.0,0.03799769168213421,0.0320203029585694,0.1281089843890602
307.0,signal_electron,1090.0,-1.0,-0.03799769168213421,-0.0320203029585694,0.15758687290215515
308.0,signal_electron,1095.0,1.0,0.15574154794982298,0.04260919211086236,0.1463874512164836
309.0,signal_electron,1095.0,-1.0,-0.15574154794982298,-0.04260919211086236,0.09617123520468618
310.0,signal_electron,1109.0,1.0,0.1305288421699888,0.034463440145822526,0.1445689906193766
311.0,signal_electron,1109.0,-1.0,-0.1305288421699888,-0.034463440145822526,0.188341148904446
312.0,signal_electron,1113.0,1.0,0.07439494951253292,0.0213853624241306,0.2455520158628993
313.0,signal_electron,1113.0,-1.0,-0.07439494951253292,-0.0213853624241306,0.23273601166678606
314.0,signal_electron,1114.0,1.0,-0.0046115743903170385,-0.0016834611011404973,0.23753184620750964
315.0,signal_electron,1114.0,-1.0,0.0046115743903170385,0.0016834611011404973,0.20347839151751929
316.0,signal_electron,1123.0,1.0,-0.058195197116041,-0.02080895727965763,0.15272091694746381
317.0,signal_electron,1123.0,-1.0,0.058195197116041,0.02080895727965763,0.14228096493729045
318.0,signal_electron,1136.0,1.0,0.028906164166332675,0.006550697724125683,0.17536320700167124
319.0,signal_electron,1136.0,-1.0,-0.028906164166332675,-0.006550697724125683,0.265178194444045
320.0,signal_electron,1152.0,1.0,-0.05868966489040311,-0.016835954811599,0.18607420152249549
321.0,signal_electron,1152.0,-1.0,0.05868966489040311,0.016835954811599,0.18432010321343742
322.0,signal_electron,1162.0,1.0,0.10028695188861891,0.02814879388720183,0.14129965219775323
323.0,signal_electron,1162.0,-1.0,-0.10028695188861891,-0.02814879388720183,0.14408756306537532
324.0,signal_electron,1170.0,1.0,-0.05459237765966125,-0.02436089329359184,0.25333433212428536
325.0,signal_electron,1170.0,-1.0,0.05459237765966125,0.02436089329359184,0.1602868364720104
326.0,signal_electron,1175.0,1.0,-0.02583084177589929,-0.010486278979809676,0.15789918290806224
327.0,signal_electron,1175.0,-1.0,0.02583084177589929,0.010486278979809676,0.17575917163731283
328.0,signal_electron,1177.0,1.0,0.2218875092132884,0.049324651188665664,0.11237802297783753
329.0,signal_electron,1177.0,-1.0,-0.2218875092132884,-0.049324651188665664,0.10620880247433069
330.0,signal_electron,1179.0,1.0,0.017577346865059632,0.005910578661712266,0.19311743517054425
331.0,signal_electron,1179.0,-1.0,-0.017577346865059632,-0.005910578661712266,0.24529191128052147
332.0,signal_electron,1189.0,1.0,0.07587853669068785,0.019842150760101616,0.20636945014709362
333.0,signal_electron,1189.0,-1.0,-0.07587853669068785,-0.019842150760101616,0.241128651991026
334.0,signal_electron,1192.0,1.0,0.037526605208608406,0.02186984256523653,0.21276694089332762
335.0,signal_electron,1192.0,-1.0,-0.037526605208608406,-0.02186984256523653,0.1411137866977674
336.0,signal_electron,1194.0,1.0,-0.2034508256823602,-0.07292408564418364,0.07353818073968266
337.0,signal_electron,1194.0,-1.0,0.2034508256823602,0.07292408564418364,0.09856711390328686
338.0,signal_electron,1200.0,1.0,-0.07236621401423327,-0.04318480818925673,0.12456783668118339
339.0,signal_electron,1200.0,-1.0,0.07236621401423327,0.04318480818925673,0.12021596435456268
340.0,signal_electron,1237.0,1.0,0.14768605454842135,0.03315579766426896,0.19389791407000675
341.0,signal_electron,1237.0,-1.0,-0.14768605454842135,-0.03315579766426896,0.15087628559814284
342.0,signal_electron,1238.0,1.0,0.021073867738417372,0.0247610210986581,0.1574438660851388
343.0,signal_electron,1238.0,-1.0,-0.021073867738417372,-0.0247610210986581,0.20892430574914247
344.0,signal_electron,1251.0,1.0,-0.07032265874280291,-0.016460760842221582,0.22704672521385114
345.0,signal_electron,1251.0,-1.0,0.07032265874280291,0.016460760842221582,0.23766653554460476
346.0,signal_electron,1266.0,1.0,-0.017435156095308667,-0.007204152459302057,0.24902482534728437
347.0,signal_electron,1266.0,-1.0,0.017435156095308667,0.007204152459302057,0.22763304207078022
348.0,signal_electron,1273.0,1.0,0.05360725232680873,0.016996121506895747,0.2385625521130365
349.0,signal_electron,1273.0,-1.0,-0.05360725232680873,-0.016996121506895747,0.18898035456153087
350.0,signal_electron,1280.0,1.0,0.16809396722544662,0.043517909644688456,0.0880484121981579
351.0,signal_electron,1280.0,-1.0,-0.16809396722544662,-0.043517909644688456,0.0973707127975204
352.0,signal_electron,1282.0,1.0,0.03709878456183104,0.0163026672244816,0.17928864823809026
353.0,signal_electron,1282.0,-1.0,-0.03709878456183104,-0.0163026672244816,0.2263180442322724
354.0,signal_electron,1288.0,1.0,0.0611387160866494,0.030450528329719805,0.13761876953719215
355.0,signal_electron,1288.0,-1.0,-0.0611387160866494,-0.030450528329719805,0.16211873589625445
356.0,signal_electron,1298.0,1.0,-0.11193443526975383,-0.04886086537026429,0.10140165088872592
357.0,signal_electron,1298.0,-1.0,0.11193443526975383,0.04886086537026429,0.143293842189897
358.0,signal_electron,1305.0,1.0,0.051354631141522215,0.019077577877141316,0.22290061577722844
359.0,signal_electron,1305.0,-1.0,-0.051354631141522215,-0.019077577877141316,0.13964014142989478
360.0,signal_electron,1308.0,1.0,0.028561860046333726,0.021318717686998556,0.16611184654101407
361.0,signal_electron,1308.0,-1.0,-0.028561860046333726,-0.021318717686998556,0.12017153389023892
362.0,signal_electron,1329.0,1.0,0.035812887600171456,0.02336233399811562,0.12827961907856975
363.0,signal_electron,1329.0,-1.0,-0.035812887600171456,-0.02336233399811562,0.18274982075172103
364.0,signal_electron,1340.0,1.0,-0.09358731459504575,-0.037421184264152314,0.12582517446877978
365.0,signal_electron,1340.0,-1.0,0.09358731459504575,0.037421184264152314,0.10267855744889666
366.0,signal_electron,1346.0,1.0,-0.06359289493260539,-0.013866324220176357,0.1843893666366319
367.0,signal_electron,1346.0,-1.0,0.06359289493260539,0.013866324220176357,0.21386835945454696
368.0,signal_electron,1347.0,1.0,0.025363152153392153,0.013476361178808323,0.1583880378199657
369.0,signal_electron,1347.0,-1.0,-0.025363152153392153,-0.013476361178808323,0.15405208721977767
370.0,signal_electron,1356.0,1.0,-0.05509225975163764,-0.013096391475826709,0.1166712619909372
371.0,signal_electron,1356.0,-1.0,0.05509225975163764,0.013096391475826709,0.1660239997211353
372.0,signal_electron,1357.0,1.0,-0.049025563430005914,-0.011943322324488453,0.10590025199251757
373.0,signal_electron,1357.0,-1.0,0.049025563430005914,0.011943322324488453,0.14780435549673418
374.0,signal_electron,1382.0,1.0,0.06353113315169161,0.01987827049099157,0.22163203570518242
